gene_id,class,Rest,Rclass,tau,theta,gamma
LOC105461751,neut,1.563241342,pos,0.946549644,0.00287509,0.830460304
LOC105461752,neut,0.509171697,neut,4.010012736,0.002494549,0.48143586
LOC105461753,neut,-0.330174208,neut,-0.631457218,0.002155435,0.954090022
LOC105461754,neut,0.058687392,neut,0.421886636,0.002116674,0.753025494
LOC105461755,neut,0.787522143,neut,-0.494469412,0.003204374,0.498386271
LOC105461756,neut,-0.100785785,neut,-0.11660039,0.003142934,0.561489967
LOC105461757,neut,-0.214082005,neut,1.239725839,0.002253991,0.089456159
LOC105461759,neut,0.876001336,neut,-0.235028284,0.001730735,0.577034721
LOC105461760,neut,1.958260541,pos,1.692609861,0.002344919,-0.620855411
LOC105461762,neut,1.467212643,pos,0.425689583,0.003918437,1.01220476
LOC105461763,neut,-0.492128154,neut,-0.508413823,0.003952757,0.703757533
LOC105461764,neut,1.005304346,pos,0.380510934,0.00444072,0.3500242
LOC105461765,neut,0.705467065,neut,2.382415539,0.001730557,0.275651055
LOC105461766,neut,0.772429799,pos,0.15351449,0.003826316,0.212024261
LOC105461767,neut,-0.683888062,neut,-0.504158786,0.004026452,0.686730461
LOC105461769,neut,-0.50691166,neut,0.842260349,0.001823371,0.298784166
LOC105461770,neut,-0.787344255,neut,-0.676343273,0.002067901,0.998448961
LOC105461772,neut,1.257566714,pos,0.432553869,0.002819331,0.24813259
LOC105461773,neut,1.000508487,pos,1.655883376,0.002683774,0.857649025
LOC105461774,neut,0.287803923,neut,-0.332564436,0.002232468,3.234694469
LOC105461776,neut,0.669704367,neut,0.007589311,0.003905686,0.119818107
LOC105461777,neut,0.224200733,neut,3.316911947,0.001563011,0.389725302
LOC105461778,neut,1.875439915,pos,0.969975014,0.002943092,0.762063158
LOC105461780,neut,0.930222262,pos,1.258320272,0.003916778,0.153697921
LOC105461781,neut,1.193282515,pos,-0.499549076,0.001997851,-0.135477058
LOC105461783,neut,1.321181051,pos,0.174245555,0.004115858,0.681035746
LOC105461784,neut,1.126001294,pos,5.585336891,0.00329463,-0.003705834
LOC105461785,neut,1.084673122,pos,5.698760166,0.003086677,0.519084884
LOC105461786,neut,0.464156686,neut,-0.453199535,0.001214405,0.430227282
LOC105461787,neut,-0.658313902,neut,-0.381794267,0.003309654,0.871764031
LOC105461788,neut,0.712014976,neut,1.529545581,0.001613737,1.133892986
LOC105461793,neut,0.81578978,neut,8.456948637,0.001995495,0.583263297
LOC105461794,neut,1.617911783,pos,1.757548729,0.002468316,-0.554832397
LOC105461796,neut,1.996677205,pos,0.055394281,0.003325608,0.388137041
LOC105461798,neut,1.340903633,pos,0.220187348,0.004180101,-0.197215672
LOC105461799,neut,0.877762421,neut,-0.365092513,0.003075763,0.227502726
LOC105461801,neut,0.94733915,neut,10.17417282,0.002445252,0.38714178
LOC105461802,neut,1.245379482,pos,1.651061046,0.0022163,-0.016383529
LOC105461803,neut,1.202344893,pos,2.612298413,0.002810247,0.37665035
LOC105461804,neut,-0.024042566,neut,0.353641331,0.004172836,0.463597387
LOC105461805,neut,1.977459887,pos,1.726084362,0.001581778,0.71889181
LOC105461806,neut,0.281222945,neut,0.304791554,0.003331555,0.966127785
LOC105461807,neut,1.440676764,pos,0.624805697,0.002476525,0.243990442
LOC105461808,neut,1.015493728,pos,0.065007443,0.002472652,-0.040137214
LOC105461809,neut,1.820258757,pos,0.475433538,0.003543518,0.797388706
LOC105461810,neut,0.729936895,neut,-0.370823169,0.004483579,-0.104575274
LOC105461811,neut,2.102003253,pos,6.246118957,0.002505443,0.285854989
LOC105461812,neut,0.12803453,neut,2.225510821,0.002014397,0.454301093
LOC105461813,neut,-0.269723549,neut,0.087929049,0.00154541,0.526365365
LOC105461815,neut,1.645634343,pos,-0.653077045,0.001573065,-0.578527533
LOC105461816,neut,1.037487178,neut,3.013978808,0.00191326,0.505288407
LOC105461817,neut,1.129258338,pos,1.463615369,0.004014263,0.472591584
LOC105461818,neut,1.162984225,pos,3.086924673,0.003722099,0.366146872
LOC105461819,neut,0.619737263,pos,0.132258538,0.002990125,0.015339148
LOC105461820,neut,0.273529265,neut,-0.521428144,0.002258666,0.090600553
LOC105461821,neut,1.647669885,pos,0.007088718,0.003974566,-0.775116866
LOC105461822,neut,0.37057358,neut,0.213773406,0.003747852,1.118844036
LOC105461823,neut,1.031598432,pos,-0.641392109,0.003872951,-0.024879723
LOC105461824,neut,-0.97100754,neut,0.544593244,0.002613282,0.338929084
LOC105461825,neut,1.499040736,pos,-0.478800627,0.004025694,0.079265733
LOC105461827,neut,1.11632353,pos,0.424818262,0.003293316,0.790155821
LOC105461828,neut,0.698387256,neut,1.702945651,0.004331694,0.112132351
LOC105461829,neut,1.59942656,pos,2.24980397,0.001197947,0.548460192
LOC105461830,neut,1.283476898,pos,-0.68134911,0.006090841,-0.217618602
LOC105461831,neut,0.300467294,neut,-0.450047505,0.003426352,0.215630534
LOC105461832,neut,-0.543196614,neut,-0.58986695,0.001612877,0.88394226
LOC105461833,neut,0.919645973,neut,0.562629503,0.002046475,0.240395165
LOC105461835,neut,1.400343824,pos,0.965379815,0.003395727,0.107681537
LOC105461836,neut,1.414639706,pos,-0.671025737,0.004260172,-0.207784796
LOC105461837,neut,-0.332610031,neut,-0.490146186,0.001808753,0.842955938
LOC105461838,neut,1.822873297,pos,-0.085591832,0.002920329,0.227254634
LOC105461839,neut,1.275220241,pos,1.062331871,0.001708059,0.569827362
LOC105461840,neut,-0.723860929,neg,-0.371551053,0.003081131,1.292348993
LOC105461842,neut,-0.172717799,neut,-0.689584172,0.002644986,0.705173681
LOC105461843,neut,0.255060249,neut,-0.132927894,0.00167905,0.077279862
LOC105461844,neut,1.01450273,pos,-0.51614012,0.002042528,0.634983246
LOC105461845,neut,-0.753028149,neut,0.366970027,0.003469945,0.830413733
LOC105461846,neut,0.879680244,neut,0.458940893,0.000595305,0.88440211
LOC105461847,neut,0.797991304,neut,14.52464963,0.001630143,0.334508889
LOC105461848,neut,1.52207308,pos,0.413656267,0.001613476,0.383855048
LOC105461849,neut,1.227345692,pos,2.877058069,0.002821111,0.520297856
LOC105461850,neut,0.858277309,neut,-0.439267096,0.002151242,0.066836174
LOC105461851,neut,0.066017718,neut,0.018741015,0.005522287,0.901730441
LOC105461852,neut,0.822189269,pos,3.191518727,0.004159284,0.619597934
LOC105461853,neut,2.034060973,pos,2.205685783,0.000894268,1.079685921
LOC105461856,neut,0.624392782,neut,0.179656871,0.003402383,0.048898403
LOC105461857,neut,0.841462684,pos,-0.111244963,0.002393749,0.694350695
LOC105461858,neut,0.627901065,neut,1.434014705,0.002386666,0.710776977
LOC105461859,neut,-0.800401364,neut,-0.467483464,0.001484691,1.109467564
LOC105461860,neut,0.313247591,neut,2.335269592,0.005005878,0.5777082
LOC105461862,neut,1.615948553,pos,2.511219602,0.001748319,0.806997433
LOC105461863,neut,0.7720682,pos,-0.4158971,0.003700571,-0.412141231
LOC105461864,neut,1.262745069,pos,3.52912832,0.004380753,0.157327817
LOC105461865,neut,0.332933257,neut,0.161710264,0.001412641,0.805532139
LOC105461867,neut,1.098815559,pos,-0.396660635,0.006716706,4.398684492
LOC105461868,neut,0.031152054,neut,0.535360782,0.001994236,0.181887417
LOC105461870,neut,1.644599227,pos,1.091886405,0.004634112,0.44667811
LOC105461871,neut,-1.403758995,neg,-0.835472036,0.002999457,1.237354635
LOC105461872,neut,-0.331802501,neut,-0.633272086,0.003841126,-0.5724796
LOC105461873,neut,-1.38435228,neg,-0.778649767,0.001832572,1.504544826
LOC105461874,neut,1.075859842,pos,0.161687897,0.001689129,0.441484343
LOC105461875,neut,-0.187765137,neut,-0.716743655,0.004839201,0.76554048
LOC105461876,neut,0.322682797,neut,3.063402056,0.002023193,-0.363220666
LOC105461877,neut,1.537765151,pos,1.629133774,0.004188576,-0.323397877
LOC105461879,neut,1.252552769,pos,1.918864033,0.002817951,0.751370084
LOC105461880,neut,1.169720268,pos,3.36264393,0.001887271,0.427008368
LOC105461881,neut,0.186568647,neut,1.047819953,0.002052539,0.312981069
LOC105461882,neut,0.384862231,neut,0.816417705,0.003334449,0.168539009
LOC105461884,neut,1.172205167,pos,-0.09956135,0.002902472,1.874729872
LOC105461885,neut,0.01551692,neut,1.047552406,0.001468243,0.465786747
LOC105461888,neut,1.860193881,pos,2.412650384,0.002501495,0.439148317
LOC105461889,neut,1.445732755,pos,0.98341473,0.001627082,0.237773368
LOC105461890,neut,0.511304556,neut,-0.437950932,0.005681282,0.044838305
LOC105461891,neut,-0.417638479,neut,-0.105655427,0.004342104,0.439492582
LOC105461892,neut,1.710980418,pos,0.629325775,0.002463521,0.069444874
LOC105461893,neut,1.704454378,pos,1.102385479,0.001555551,0.46733133
LOC105461894,neut,1.557904535,pos,3.242248377,0.003648674,-0.082750716
LOC105461897,neut,0.887847794,pos,-0.365182724,0.00388353,0.939282569
LOC105461898,neut,0.196197411,neut,-0.254410801,0.001467473,1.188194912
LOC105461899,neut,1.344264817,pos,2.56231451,0.003333915,0.237460593
LOC105461900,neut,1.217567363,pos,8.21131381,0.002092048,0.053326535
LOC105461901,neut,1.092286778,pos,-0.526279303,0.000861445,-0.051580455
LOC105461902,neut,0.523564832,neut,-0.13059373,0.002370832,0.010799825
LOC105461903,neut,-0.264474913,neut,0.178110717,0.00290027,0.753081917
LOC105461907,neut,-1.10106142,neut,-0.550998017,0.001373609,1.182940458
LOC105461908,neut,1.283975844,pos,-0.021497132,0.00357571,1.553241509
LOC105461909,neut,1.675538763,pos,1.741134337,0.002045277,0.691078882
LOC105461910,neut,0.383014226,neut,-0.723112984,0.00312684,0.213159894
LOC105461911,neut,0.564189748,neut,-0.281327353,0.003588955,0.032206727
LOC105461912,neut,-0.764568455,neut,5.099250484,0.001800977,0.055941823
LOC105461913,neut,-1.180566688,neg,-0.75700357,0.003322273,1.230338454
LOC105461915,neut,0.133979228,neut,0.75507716,0.002658953,0.868059402
LOC105461916,neut,-0.463270522,neut,-0.262667137,0.002365295,0.915937148
LOC105461917,neut,1.795532384,pos,6.302183447,0.001995141,0.317638318
LOC105461918,neut,-0.967756554,neut,0.048057736,0.002524991,0.465770607
LOC105461919,neut,0.806009017,neut,0.812077718,0.001840093,0.69075871
LOC105461920,neut,-0.402602351,neut,-0.23878216,0.001923524,0.415025549
LOC105461921,neut,0.387120878,neut,-0.481732348,0.005698291,4.802619181
LOC105461922,neut,-0.078777168,neut,0.785742705,0.001817736,0.598429528
LOC105461924,neut,0.060929904,neut,-0.48056552,0.002653284,0.754184123
LOC105461925,neut,0.41141108,neut,0.826450985,0.003286223,0.202685875
LOC105461926,neut,1.537757699,pos,0.568262467,0.002927651,0.479049161
LOC105461927,neut,0.823705845,pos,1.70462182,0.002594145,0.512370833
LOC105461928,neut,1.118536138,pos,-0.441512441,0.004690493,0.035557308
LOC105461929,neut,-0.826789933,neg,-0.43135595,0.004733519,0.730376306
LOC105461930,neut,0.885007057,pos,2.611021472,0.003457818,0.986427351
LOC105461931,neut,0.994740335,pos,3.917279323,0.00317161,0.423193444
LOC105461932,neut,0.559681986,neut,0.980700927,0.006489821,0.324902993
LOC105461933,neut,2.192547343,pos,4.223511814,0.002265485,0.525525468
LOC105461935,neut,-0.214904296,neut,-0.22800369,0.001912776,1.319479933
LOC105461938,neut,0.607397865,neut,-0.493310792,0.0011594,0.251970115
LOC105461939,neut,1.539046705,pos,2.988717988,0.001676947,1.105862017
LOC105461941,neut,-0.148847302,neut,1.042368104,0.003110102,0.012501605
LOC105461942,neut,1.444104701,pos,-0.258787687,0.001330835,-0.951538776
LOC105461943,neut,1.314640188,pos,-0.216084915,0.002229094,0.344086575
LOC105461944,neut,1.42287178,pos,-0.472795971,0.00142096,-0.228742375
LOC105461946,neut,2.152469852,pos,-0.236596766,0.002929096,-0.123595415
LOC105461947,neut,1.481314814,pos,-0.074729453,0.003689703,0.38127015
LOC105461948,neut,1.777724321,pos,0.835452408,0.003434187,-0.608835539
LOC105461949,neut,1.074913783,neut,-0.287608342,0.002257717,-0.133139116
LOC105461950,neut,-0.474518942,neut,-0.360333608,0.003399865,2.012031279
LOC105461951,neut,0.174340252,neut,-0.370501449,0.000924958,1.009610342
LOC105461952,neut,-0.649871731,neut,-0.609750286,0.00234078,1.088991282
LOC105461953,neut,1.130961977,pos,2.275616481,0.002126006,0.73097832
LOC105461954,neut,-0.461780308,neut,5.64441743,0.002263845,-0.016550945
LOC105461955,neut,1.36155438,pos,0.392706878,0.002123895,0.522270839
LOC105461956,neut,0.704634844,neut,-0.572016993,0.001732678,0.268093214
LOC105461957,neut,0.485749896,neut,-0.525529464,0.003234368,1.133891578
LOC105461958,neut,0.655194512,neut,2.054360462,0.002201833,-0.027020694
LOC105461960,neut,1.799244522,pos,2.746377632,0.001794797,0.56296458
LOC105461962,neut,0.699913815,neut,2.097131148,0.002509542,0.713740662
LOC105461963,neut,1.630043421,pos,2.879232058,0.002511222,0.129583635
LOC105461964,neut,1.463106548,pos,1.316275985,0.001761687,0.271862852
LOC105461965,neut,-0.672593284,neut,-0.618846259,0.000909424,0.85162034
LOC105461966,neut,2.113064988,pos,1.721489198,0.002053307,-0.069064627
LOC105461968,neut,0.629167353,neut,0.453637399,0.002025353,0.320088943
LOC105461969,neut,0.363150225,neut,-0.359853957,0.002688775,0.173330669
LOC105461970,neut,1.395029563,pos,-0.157146355,0.004522528,2.335638869
LOC105461971,neut,0.356911744,neut,0.049370327,0.001804704,2.992208984
LOC105461972,neut,-0.049349401,neut,1.274264379,0.001891009,0.107113872
LOC105461973,neut,1.239413657,pos,2.811699295,0.00133763,0.686866056
LOC105461976,neut,-0.523781506,neut,-0.562721734,0.001319579,1.151926143
LOC105461977,neut,-0.772303295,neg,-0.127019383,0.001652914,1.717834243
LOC105461978,neut,0.514893197,neut,-0.539480402,0.001946023,0.195574263
LOC105461981,neut,-0.816857356,neg,-0.336194084,0.005408869,1.131032893
LOC105461982,neut,1.213710817,pos,5.560608654,0.001454637,0.665853776
LOC105461983,neut,1.562775803,pos,-0.039380882,0.003836592,-0.740892134
LOC105461984,neut,1.519499994,pos,1.160312635,0.003076435,-0.450820608
LOC105461985,neut,0.647374548,neut,-0.738232316,0.003879223,0.064883951
LOC105461987,neut,-0.521387755,neut,0.501825545,0.003860244,0.536706872
LOC105461988,neut,-0.667330666,neut,-0.668381275,0.002135562,0.91557489
LOC105461989,neut,0.439638062,neut,19.53202209,0.001934789,0.158734816
LOC105461990,neut,1.052615565,pos,-0.450504762,0.003451306,0.07058588
LOC105461991,neut,1.569939701,pos,0.580010074,0.001682487,0.541424323
LOC105461992,neut,1.181971469,pos,1.000564643,0.002300845,0.759610113
LOC105461993,neut,0.894643062,pos,0.765391,0.003443327,0.375707629
LOC105461994,neut,0.349971796,neut,4.566093804,0.002015689,0.250130195
LOC105461995,neut,1.138353601,pos,0.969685434,0.00260322,0.573115921
LOC105461996,neut,1.28923802,pos,6.536345548,0.002422872,0.00458499
LOC105461997,neut,-0.175382858,neut,-0.615559373,0.001817781,0.70496038
LOC105461998,neut,1.508818154,pos,2.629936506,0.002996084,-0.025260703
LOC105461999,neut,2.110376054,pos,-0.494807797,0.002692358,-0.685003139
LOC105462000,neut,0.111428693,neut,0.092047632,0.001627039,1.031361233
LOC105462001,neut,1.010692863,pos,-0.143772491,0.001983835,0.985675802
LOC105462002,neut,0.708515421,neut,0.959591478,0.003660305,0.226284716
LOC105462004,neut,1.211259164,pos,4.751187148,0.002127015,0.164432819
LOC105462005,neut,1.045114128,pos,-0.424072118,0.004757663,0.436904428
LOC105462006,neut,1.117107979,pos,5.518438055,0.003447138,0.10653094
LOC105462007,neut,1.462446199,pos,7.411032264,0.002023901,0.772897689
LOC105462008,neut,1.621967307,pos,4.730161024,0.001987007,0.377720112
LOC105462009,neut,-0.799854937,neut,-0.121184227,0.002587235,0.767992921
LOC105462010,neut,0.839746876,pos,1.168729131,0.002744411,0.116135893
LOC105462011,neut,-0.593441588,neut,-0.173051034,0.001348072,1.542708826
LOC105462012,neut,-0.082014604,neut,0.742071081,0.00300018,0.208752716
LOC105462013,neut,0.400167316,neut,1.998966797,0.002112139,0.32541266
LOC105462014,neut,2.43778316,pos,0.628173792,0.002209801,-0.330478955
LOC105462015,neut,1.785402603,pos,-0.297753496,0.001973753,-0.659858784
LOC105462016,neut,0.839693393,neut,0.921407924,0.002524391,0.356211011
LOC105462017,neut,-0.549280778,neut,-0.60927918,0.002105656,1.005035134
LOC105462018,neut,0.135481353,neut,-0.466046816,0.001930439,0.503360925
LOC105462019,neut,1.236569316,pos,0.417054277,0.003967569,0.177700542
LOC105462020,neut,0.827072329,neut,-0.469583357,0.00152802,0.187881718
LOC105462021,neut,1.736903253,pos,0.762880352,0.000565821,-0.164697558
LOC105462022,neut,-0.235315441,neut,-0.621805632,0.002824674,0.649295364
LOC105462023,neut,-0.540264795,neut,-0.564496755,0.003356779,0.567800365
LOC105462024,neut,-0.952512963,neut,-0.551370701,0.002279744,1.119478103
LOC105462025,neut,-0.464069,neut,-0.241234583,0.003542326,0.516694795
LOC105462026,neut,0.936055754,pos,4.814794654,0.004103825,-0.642615802
LOC105462027,neut,1.779486252,pos,0.784052702,0.003436496,-0.272245551
LOC105462028,neut,1.017273985,neut,-0.487815286,0.001798917,-0.004629203
LOC105462029,neut,1.854123157,pos,5.65315019,0.001117737,1.014236641
LOC105462030,neut,1.191517096,pos,3.530238827,0.002647029,0.087845807
LOC105462031,neut,0.149781752,neut,0.09219798,0.00171526,0.716375049
LOC105462032,neut,0.863648124,pos,0.138769992,0.002489583,-0.488643858
LOC105462033,neut,2.031827189,pos,6.473175443,0.001888166,0.183972212
LOC105462034,neut,0.88256205,pos,-0.212483537,0.003745561,0.214825438
LOC105462035,neut,1.687275929,pos,-0.022944258,0.003847845,-0.621198279
LOC105462036,neut,1.130118913,pos,0.610338212,0.001593954,-0.117555223
LOC105462037,neut,0.303725224,neut,20.43171225,0.003293285,-0.381865363
LOC105462038,neut,0.732855951,neut,11.22747662,0.002716734,0.314078167
LOC105462039,neut,0.486510541,neut,1.099372152,0.002545827,-0.041830855
LOC105462040,neut,1.701816802,pos,1.472701908,0.001518767,0.283157671
LOC105462041,neut,1.269304675,pos,-0.241105163,0.003176685,0.423318244
LOC105462043,neut,1.995366736,pos,0.479206431,0.002570333,0.316847777
LOC105462044,neut,-0.499863241,neut,-0.586460788,0.002545861,0.767562724
LOC105462045,neut,0.986298899,pos,1.561543078,0.00925287,0.054073258
LOC105462046,neut,-0.04265211,neut,-0.51095851,0.002100842,0.736212562
LOC105462047,neut,-0.962836035,neut,-0.268627209,0.001762953,0.969872482
LOC105462048,neut,0.811581346,neut,0.995036666,0.001968339,1.470717339
LOC105462049,neut,-0.361254487,neut,-0.036955912,0.004446289,0.316667973
LOC105462050,neut,1.300900068,pos,4.364585706,0.001632125,0.41435762
LOC105462051,neut,1.753851636,pos,2.381421434,0.001402244,0.70892356
LOC105462053,neut,1.013237841,pos,-0.615176612,0.002865848,-0.087397677
LOC105462054,neut,1.558339381,pos,2.722020512,0.002093036,0.518324404
LOC105462055,neut,2.092768935,pos,3.209082006,0.001781434,-0.447729323
LOC105462056,neut,1.424593489,pos,1.554361129,0.00293526,0.500887624
LOC105462057,neut,0.557451855,neut,-0.467913845,0.001789462,0.304750709
LOC105462058,pos,0.287836139,neut,-0.083045715,0.005762389,8.018230102
LOC105462059,neut,0.740092161,neut,0.393153156,0.001475933,0.828684739
LOC105462060,neut,0.974364505,pos,0.780268989,0.002243347,0.108800743
LOC105462061,neut,2.541702233,pos,2.931308416,0.001228193,0.928778097
LOC105462063,neg,0.773022488,pos,12.62102941,0.004254407,-0.839579657
LOC105462064,neut,0.435362604,neut,-0.414971541,0.005005384,1.05535635
LOC105462065,neut,0.116805045,neut,-0.54010131,0.002944548,0.688409695
LOC105462066,neut,1.735882581,pos,0.979718013,0.002317397,-0.252358132
LOC105462067,neut,-0.915042879,neut,-0.494984008,0.001954338,0.926815183
LOC105462069,neut,0.159893429,neut,0.051298263,0.001594226,0.383660081
LOC105462070,neut,0.94833416,pos,1.802508604,0.002681586,0.331388461
LOC105462071,neut,-0.65052435,neut,-0.601226683,0.001766369,0.904274875
LOC105462073,neut,1.466537116,pos,2.786945506,0.002412165,0.127275024
LOC105462074,neut,0.707948406,neut,0.43603073,0.002087805,0.625929545
LOC105462075,neut,1.670240236,pos,5.277935565,0.002058895,0.417887255
LOC105462076,neut,1.503705458,pos,-0.017573629,0.002879296,-0.002832734
LOC105462078,neut,1.291832101,pos,2.743261895,0.004530313,-0.202736544
LOC105462079,neut,0.734395649,neut,5.637844666,0.003026145,0.335695644
LOC105462080,neut,-0.295020492,neut,-0.050904492,0.002142104,0.535817381
LOC105462081,neut,-0.556314119,neut,-0.600998521,0.002470782,0.865724204
LOC105462082,neut,1.479629258,pos,3.35701781,0.001623409,0.209936286
LOC105462083,neut,0.394269619,neut,-0.503742543,0.002139068,0.364747896
LOC105462084,neut,-0.500506506,neut,-0.294635443,0.00634681,1.600946746
LOC105462085,neut,-0.189508898,neut,0.049702747,0.002391526,0.494042085
LOC105462086,neut,0.935043458,pos,0.374734355,0.002133906,0.803462415
LOC105462087,neut,1.004610073,pos,-0.571559556,0.004607112,0.011243957
LOC105462088,neut,0.996743677,neut,-0.39285206,0.002434972,0.558772703
LOC105462089,neut,-0.119063214,neut,-0.363495089,0.003743574,0.360464147
LOC105462090,neut,1.478953661,pos,-0.066717349,0.003661868,-0.214304839
LOC105462091,neut,-0.435222698,neut,-0.543291164,0.002074594,0.78905479
LOC105462092,neut,-0.545214966,neut,-0.196131725,0.001969071,0.942973516
LOC105462094,neut,0.690193841,neut,0.577549683,0.001973285,0.495331474
LOC105462095,neut,1.194338234,pos,1.126003296,0.002640183,0.13269272
LOC105462098,neut,1.190425541,pos,2.225083685,0.002647423,-0.176104852
LOC105462099,neut,0.951799674,pos,-0.487955394,0.005295052,-0.210113808
LOC105462100,neut,-0.263013368,neut,-0.583312124,0.005078593,0.490242476
LOC105462101,neut,-0.444250283,neut,-0.733403657,0.003412187,0.860804704
LOC105462102,neut,0.992580369,pos,-0.088359688,0.004117938,1.176307757
LOC105462104,neut,1.222866176,pos,12.32870211,0.001925217,-0.04410164
LOC105462105,neut,0.370107591,neut,-0.403962251,0.002784678,0.267310594
LOC105462106,neut,0.016102006,neut,0.24885785,0.003847081,0.585245183
LOC105462107,neut,0.858500128,neut,1.610069056,0.002020956,0.013315866
LOC105462108,neut,1.200896103,pos,3.444714056,0.002411211,0.62494688
LOC105462109,neut,1.410483433,pos,1.078490829,0.005464938,-0.079891997
LOC105462110,neut,1.088983123,pos,4.780005564,0.002817172,0.065103412
LOC105462111,neut,-0.089605492,neut,-0.162921698,0.001341815,1.501605949
LOC105462112,neut,1.626529223,pos,2.493131558,0.001290623,0.570505528
LOC105462113,neut,1.888695451,pos,1.942341047,0.003122202,0.098749878
LOC105462114,neut,-0.622718955,neut,-0.322094853,0.001972485,0.894393765
LOC105462115,neut,-0.103041282,neut,1.18579889,0.002812126,0.618785799
LOC105462116,neut,-0.524748431,neut,-0.201354977,0.00200396,0.772665515
LOC105462117,neut,0.212794488,neut,-0.101276331,0.002549863,0.145192592
LOC105462118,neut,1.120747879,pos,0.802356091,0.003321455,0.096123111
LOC105462119,neut,0.739693967,neut,-0.489057295,0.00185559,0.238780163
LOC105462120,neut,1.368935339,pos,-0.592375541,0.003120882,-0.193906483
LOC105462121,neut,0.790027784,neut,3.281097913,0.002729118,0.449390109
LOC105462122,neut,0.562117494,neut,-0.320540309,0.002629731,0.266167853
LOC105462123,pos,1.280323521,pos,2.168306693,0.002102426,1.452133957
LOC105462124,neut,-0.445800615,neut,-0.15890366,0.002091179,0.684193344
LOC105462125,neut,-0.535099605,neut,-0.239478167,0.002325866,0.930612725
LOC105462126,neut,1.285600816,pos,6.625801263,0.002249848,0.235802168
LOC105462127,neut,0.239505507,neut,-0.208041066,0.004134989,0.537168155
LOC105462128,neut,1.128709596,pos,-0.233733485,0.00376697,1.217488875
LOC105462129,neut,0.443015317,neut,2.865097449,0.001966139,0.495277852
LOC105462130,neut,1.132330512,pos,3.020482313,0.003120955,0.750840614
LOC105462131,neut,1.355128306,pos,3.163738919,0.00225332,0.14759348
LOC105462132,neut,-0.41776602,neut,-0.630476753,0.002140413,1.431188973
LOC105462133,neut,-0.530489862,neut,-0.594061937,0.002401172,1.085743722
LOC105462134,neut,0.669098319,neut,0.006812779,0.001679736,1.093572844
LOC105462135,neut,1.378298847,pos,2.324656396,0.002526221,-0.009855273
LOC105462136,neut,-0.959128918,neut,-0.742484008,0.000657075,1.007766393
LOC105462137,neut,0.975979245,pos,0.633009793,0.00293792,-0.10661519
LOC105462138,neut,-0.454265329,neut,-0.51590406,0.001599889,0.906032111
LOC105462139,neut,1.385086439,pos,2.353242685,0.003556134,0.564031165
LOC105462140,neut,0.650818107,neut,1.743498553,0.001469434,0.517039434
LOC105462141,neut,0.937917886,pos,-0.081168604,0.003240081,0.00383596
LOC105462144,neut,0.952105395,neut,1.169215135,0.00236626,0.158462211
LOC105462145,neut,0.226302492,neut,-0.430977726,0.00157648,0.606842131
LOC105462146,neut,0.915674814,neut,1.048487333,0.002102116,1.023369011
LOC105462147,neut,0.610713191,neut,-0.042413096,0.002815536,0.218564587
LOC105462148,neut,0.097154803,neut,0.958373822,0.002839503,0.082952794
LOC105462149,neut,1.179876656,pos,1.983328416,0.001602245,-0.404585202
LOC105462150,neut,0.37361562,neut,2.974649372,0.002664885,0.592115655
LOC105462151,pos,-0.119556486,neut,-0.380800773,0.003102764,7.443293421
LOC105462152,neut,1.007479849,pos,6.616011601,0.001802253,0.962440399
LOC105462153,neut,0.063821295,neut,-0.151643999,0.002590817,0.5208657
LOC105462155,neut,-0.686871873,neut,0.007674122,0.002574439,1.405966989
LOC105462158,neut,1.252375348,pos,1.073881564,0.004135881,0.250740391
LOC105462159,neut,-0.500771701,neut,2.203806943,0.002012488,0.13616761
LOC105462160,neut,0.235370134,neut,0.086307692,0.003006478,-0.004370746
LOC105462161,neut,0.854286064,pos,-0.888201579,0.004546464,-0.124418123
LOC105462162,neut,0.358144676,neut,0.532774812,0.001817037,0.778671134
LOC105462163,neut,-0.001168304,neut,5.16629665,0.002079145,0.207158932
LOC105462164,neut,1.062182033,pos,2.844353937,0.003091584,0.216998294
LOC105462165,neut,0.558901432,neut,-0.428759121,0.001628926,0.232083728
LOC105462168,neut,1.195248001,pos,11.02925494,0.001092919,0.737556262
LOC105462169,neut,-0.547947033,neut,0.181776096,0.001652486,0.596806422
LOC105462171,neut,0.050041581,neut,-0.163261698,0.002305215,0.497886356
LOC105462172,neut,0.7611828,neut,-0.69650549,0.001874886,0.021582017
LOC105462173,neut,0.313644499,neut,-0.255931952,0.003043599,1.179812702
LOC105462174,neut,0.174242058,neut,3.059290571,0.001585727,0.444473141
LOC105462176,neut,0.700460002,neut,2.593586843,0.003977987,0.305477068
LOC105462177,neut,0.343519805,neut,2.370740845,0.00344408,-0.198942767
LOC105462178,neut,0.04104593,neut,-0.15543961,0.00172885,0.462036401
LOC105462179,neut,0.32857831,neut,0.829447271,0.001815954,0.137179215
LOC105462181,neut,1.16795119,pos,6.772357535,0.002139953,0.27557534
LOC105462182,neut,1.358769092,pos,-0.36986019,0.002390831,0.444518145
LOC105462184,neut,0.979595378,pos,0.699315168,0.002218885,0.07700215
LOC105462186,neut,-0.902477124,neut,0.009224418,0.003946654,0.808727511
LOC105462187,neut,-1.174699464,neut,-0.770255828,0.001760694,1.407447507
LOC105462188,neut,1.932540197,pos,0.067982301,0.003107977,0.631206353
LOC105462190,neut,-0.817750301,neut,-0.669021732,0.001318831,1.190359404
